Date,BlkCnt,PriceUSD,SplyCur,SplyCurRev,BTCPerBlock,S2F 30 Day,S2F 60 Day,S2F 90 Day,S2F 180 Day,S2F 365 Day,S2F 30 Day Price,S2F 60 Day Price,S2F 90 Day Price,S2F 180 Day Price,S2F 365 Day Price,,
8/28/23,144,,19457650.04,18457650.04,6.25,56.18767136,56.18767136,56.18767136,56.18767136,56.18767136,120141.22,120141.22,120141.22,120141.22,120141.22,,
8/29/23,144,,19458550.04,18458550.04,6.25,56.19041109,56.19041109,56.19041109,56.19041109,56.19041109,120160.90,120160.90,120160.90,120160.90,120160.90,,
8/30/23,144,,19459450.04,18459450.04,6.25,56.19315081,56.19315081,56.19315081,56.19315081,56.19315081,120180.59,120180.59,120180.59,120180.59,120180.59,,
8/31/23,144,,19460350.04,18460350.04,6.25,56.19589054,56.19589054,56.19589054,56.19589054,56.19589054,120200.28,120200.28,120200.28,120200.28,120200.28,,
9/1/23,144,,19461250.04,18461250.04,6.25,56.19863027,56.19863027,56.19863027,56.19863027,56.19863027,120219.97,120219.97,120219.97,120219.97,120219.97,,
9/2/23,144,,19462150.04,18462150.04,6.25,56.20136999,56.20136999,56.20136999,56.20136999,56.20136999,120239.66,120239.66,120239.66,120239.66,120239.66,,
9/3/23,144,,19463050.04,18463050.04,6.25,56.20410972,56.20410972,56.20410972,56.20410972,56.20410972,120259.36,120259.36,120259.36,120259.36,120259.36,,
9/4/23,144,,19463950.04,18463950.04,6.25,56.20684944,56.20684944,56.20684944,56.20684944,56.20684944,120279.06,120279.06,120279.06,120279.06,120279.06,,
9/5/23,144,,19464850.04,18464850.04,6.25,56.20958917,56.20958917,56.20958917,56.20958917,56.20958917,120298.76,120298.76,120298.76,120298.76,120298.76,,
9/6/23,144,,19465750.04,18465750.04,6.25,56.2123289,56.2123289,56.2123289,56.2123289,56.2123289,120318.46,120318.46,120318.46,120318.46,120318.46,,
9/7/23,144,,19466650.04,18466650.04,6.25,56.21506862,56.21506862,56.21506862,56.21506862,56.21506862,120338.16,120338.16,120338.16,120338.16,120338.16,,
9/8/23,144,,19467550.04,18467550.04,6.25,56.21780835,56.21780835,56.21780835,56.21780835,56.21780835,120357.87,120357.87,120357.87,120357.87,120357.87,,
9/9/23,144,,19468450.04,18468450.04,6.25,56.22054807,56.22054807,56.22054807,56.22054807,56.22054807,120377.58,120377.58,120377.58,120377.58,120377.58,,
9/10/23,144,,19469350.04,18469350.04,6.25,56.2232878,56.2232878,56.2232878,56.2232878,56.2232878,120397.29,120397.29,120397.29,120397.29,120397.29,,
9/11/23,144,,19470250.04,18470250.04,6.25,56.22602753,56.22602753,56.22602753,56.22602753,56.22602753,120417.00,120417.00,120417.00,120417.00,120417.00,,
9/12/23,144,,19471150.04,18471150.04,6.25,56.22876725,56.22876725,56.22876725,56.22876725,56.22876725,120436.72,120436.72,120436.72,120436.72,120436.72,,
9/13/23,144,,19472050.04,18472050.04,6.25,56.23150698,56.23150698,56.23150698,56.23150698,56.23150698,120456.44,120456.44,120456.44,120456.44,120456.44,,
9/14/23,144,,19472950.04,18472950.04,6.25,56.2342467,56.2342467,56.2342467,56.2342467,56.2342467,120476.16,120476.16,120476.16,120476.16,120476.16,,
9/15/23,144,,19473850.04,18473850.04,6.25,56.23698643,56.23698643,56.23698643,56.23698643,56.23698643,120495.88,120495.88,120495.88,120495.88,120495.88,,
9/16/23,144,,19474750.04,18474750.04,6.25,56.23972616,56.23972616,56.23972616,56.23972616,56.23972616,120515.61,120515.61,120515.61,120515.61,120515.61,,
9/17/23,144,,19475650.04,18475650.04,6.25,56.24246588,56.24246588,56.24246588,56.24246588,56.24246588,120535.34,120535.34,120535.34,120535.34,120535.34,,
9/18/23,144,,19476550.04,18476550.04,6.25,56.24520561,56.24520561,56.24520561,56.24520561,56.24520561,120555.07,120555.07,120555.07,120555.07,120555.07,,
9/19/23,144,,19477450.04,18477450.04,6.25,56.24794533,56.24794533,56.24794533,56.24794533,56.24794533,120574.80,120574.80,120574.80,120574.80,120574.80,,
9/20/23,144,,19478350.04,18478350.04,6.25,56.25068506,56.25068506,56.25068506,56.25068506,56.25068506,120594.53,120594.53,120594.53,120594.53,120594.53,,
9/21/23,144,,19479250.04,18479250.04,6.25,56.25342479,56.25342479,56.25342479,56.25342479,56.25342479,120614.27,120614.27,120614.27,120614.27,120614.27,,
9/22/23,144,,19480150.04,18480150.04,6.25,56.25616451,56.25616451,56.25616451,56.25616451,56.25616451,120634.01,120634.01,120634.01,120634.01,120634.01,,
9/23/23,144,,19481050.04,18481050.04,6.25,56.25890424,56.25890424,56.25890424,56.25890424,56.25890424,120653.75,120653.75,120653.75,120653.75,120653.75,,
9/24/23,144,,19481950.04,18481950.04,6.25,56.26164396,56.26164396,56.26164396,56.26164396,56.26164396,120673.49,120673.49,120673.49,120673.49,120673.49,,
9/25/23,144,,19482850.04,18482850.04,6.25,56.26438369,56.26438369,56.26438369,56.26438369,56.26438369,120693.24,120693.24,120693.24,120693.24,120693.24,,
9/26/23,144,,19483750.04,18483750.04,6.25,56.26712342,56.26712342,56.26712342,56.26712342,56.26712342,120712.98,120712.98,120712.98,120712.98,120712.98,,
9/27/23,144,,19484650.04,18484650.04,6.25,56.26986314,56.26986314,56.26986314,56.26986314,56.26986314,120732.74,120732.74,120732.74,120732.74,120732.74,,
9/28/23,144,,19485550.04,18485550.04,6.25,56.27260287,56.27260287,56.27260287,56.27260287,56.27260287,120752.49,120752.49,120752.49,120752.49,120752.49,,
9/29/23,144,,19486450.04,18486450.04,6.25,56.2753426,56.2753426,56.2753426,56.2753426,56.2753426,120772.24,120772.24,120772.24,120772.24,120772.24,,
9/30/23,144,,19487350.04,18487350.04,6.25,56.27808232,56.27808232,56.27808232,56.27808232,56.27808232,120792.00,120792.00,120792.00,120792.00,120792.00,,
10/1/23,144,,19488250.04,18488250.04,6.25,56.28082205,56.28082205,56.28082205,56.28082205,56.28082205,120811.76,120811.76,120811.76,120811.76,120811.76,,
10/2/23,144,,19489150.04,18489150.04,6.25,56.28356177,56.28356177,56.28356177,56.28356177,56.28356177,120831.52,120831.52,120831.52,120831.52,120831.52,,
10/3/23,144,,19490050.04,18490050.04,6.25,56.2863015,56.2863015,56.2863015,56.2863015,56.2863015,120851.28,120851.28,120851.28,120851.28,120851.28,,
10/4/23,144,,19490950.04,18490950.04,6.25,56.28904123,56.28904123,56.28904123,56.28904123,56.28904123,120871.05,120871.05,120871.05,120871.05,120871.05,,
10/5/23,144,,19491850.04,18491850.04,6.25,56.29178095,56.29178095,56.29178095,56.29178095,56.29178095,120890.82,120890.82,120890.82,120890.82,120890.82,,
10/6/23,144,,19492750.04,18492750.04,6.25,56.29452068,56.29452068,56.29452068,56.29452068,56.29452068,120910.59,120910.59,120910.59,120910.59,120910.59,,
10/7/23,144,,19493650.04,18493650.04,6.25,56.2972604,56.2972604,56.2972604,56.2972604,56.2972604,120930.36,120930.36,120930.36,120930.36,120930.36,,
10/8/23,144,,19494550.04,18494550.04,6.25,56.30000013,56.30000013,56.30000013,56.30000013,56.30000013,120950.14,120950.14,120950.14,120950.14,120950.14,,
10/9/23,144,,19495450.04,18495450.04,6.25,56.30273986,56.30273986,56.30273986,56.30273986,56.30273986,120969.91,120969.91,120969.91,120969.91,120969.91,,
10/10/23,144,,19496350.04,18496350.04,6.25,56.30547958,56.30547958,56.30547958,56.30547958,56.30547958,120989.69,120989.69,120989.69,120989.69,120989.69,,
10/11/23,144,,19497250.04,18497250.04,6.25,56.30821931,56.30821931,56.30821931,56.30821931,56.30821931,121009.48,121009.48,121009.48,121009.48,121009.48,,
10/12/23,144,,19498150.04,18498150.04,6.25,56.31095903,56.31095903,56.31095903,56.31095903,56.31095903,121029.26,121029.26,121029.26,121029.26,121029.26,,
10/13/23,144,,19499050.04,18499050.04,6.25,56.31369876,56.31369876,56.31369876,56.31369876,56.31369876,121049.05,121049.05,121049.05,121049.05,121049.05,,
10/14/23,144,,19499950.04,18499950.04,6.25,56.31643849,56.31643849,56.31643849,56.31643849,56.31643849,121068.84,121068.84,121068.84,121068.84,121068.84,,
10/15/23,144,,19500850.04,18500850.04,6.25,56.31917821,56.31917821,56.31917821,56.31917821,56.31917821,121088.63,121088.63,121088.63,121088.63,121088.63,,
10/16/23,144,,19501750.04,18501750.04,6.25,56.32191794,56.32191794,56.32191794,56.32191794,56.32191794,121108.42,121108.42,121108.42,121108.42,121108.42,,
10/17/23,144,,19502650.04,18502650.04,6.25,56.32465766,56.32465766,56.32465766,56.32465766,56.32465766,121128.22,121128.22,121128.22,121128.22,121128.22,,
10/18/23,144,,19503550.04,18503550.04,6.25,56.32739739,56.32739739,56.32739739,56.32739739,56.32739739,121148.01,121148.01,121148.01,121148.01,121148.01,,
10/19/23,144,,19504450.04,18504450.04,6.25,56.33013712,56.33013712,56.33013712,56.33013712,56.33013712,121167.81,121167.81,121167.81,121167.81,121167.81,,
10/20/23,144,,19505350.04,18505350.04,6.25,56.33287684,56.33287684,56.33287684,56.33287684,56.33287684,121187.62,121187.62,121187.62,121187.62,121187.62,,
10/21/23,144,,19506250.04,18506250.04,6.25,56.33561657,56.33561657,56.33561657,56.33561657,56.33561657,121207.42,121207.42,121207.42,121207.42,121207.42,,
10/22/23,144,,19507150.04,18507150.04,6.25,56.33835629,56.33835629,56.33835629,56.33835629,56.33835629,121227.23,121227.23,121227.23,121227.23,121227.23,,
10/23/23,144,,19508050.04,18508050.04,6.25,56.34109602,56.34109602,56.34109602,56.34109602,56.34109602,121247.04,121247.04,121247.04,121247.04,121247.04,,
10/24/23,144,,19508950.04,18508950.04,6.25,56.34383575,56.34383575,56.34383575,56.34383575,56.34383575,121266.85,121266.85,121266.85,121266.85,121266.85,,
10/25/23,144,,19509850.04,18509850.04,6.25,56.34657547,56.34657547,56.34657547,56.34657547,56.34657547,121286.66,121286.66,121286.66,121286.66,121286.66,,
10/26/23,144,,19510750.04,18510750.04,6.25,56.3493152,56.3493152,56.3493152,56.3493152,56.3493152,121306.48,121306.48,121306.48,121306.48,121306.48,,
10/27/23,144,,19511650.04,18511650.04,6.25,56.35205492,56.35205492,56.35205492,56.35205492,56.35205492,121326.30,121326.30,121326.30,121326.30,121326.30,,
10/28/23,144,,19512550.04,18512550.04,6.25,56.35479465,56.35479465,56.35479465,56.35479465,56.35479465,121346.12,121346.12,121346.12,121346.12,121346.12,,
10/29/23,144,,19513450.04,18513450.04,6.25,56.35753438,56.35753438,56.35753438,56.35753438,56.35753438,121365.94,121365.94,121365.94,121365.94,121365.94,,
10/30/23,144,,19514350.04,18514350.04,6.25,56.3602741,56.3602741,56.3602741,56.3602741,56.3602741,121385.76,121385.76,121385.76,121385.76,121385.76,,
10/31/23,144,,19515250.04,18515250.04,6.25,56.36301383,56.36301383,56.36301383,56.36301383,56.36301383,121405.59,121405.59,121405.59,121405.59,121405.59,,
11/1/23,144,,19516150.04,18516150.04,6.25,56.36575355,56.36575355,56.36575355,56.36575355,56.36575355,121425.42,121425.42,121425.42,121425.42,121425.42,,
11/2/23,144,,19517050.04,18517050.04,6.25,56.36849328,56.36849328,56.36849328,56.36849328,56.36849328,121445.25,121445.25,121445.25,121445.25,121445.25,,
11/3/23,144,,19517950.04,18517950.04,6.25,56.37123301,56.37123301,56.37123301,56.37123301,56.37123301,121465.09,121465.09,121465.09,121465.09,121465.09,,
11/4/23,144,,19518850.04,18518850.04,6.25,56.37397273,56.37397273,56.37397273,56.37397273,56.37397273,121484.92,121484.92,121484.92,121484.92,121484.92,,
11/5/23,144,,19519750.04,18519750.04,6.25,56.37671246,56.37671246,56.37671246,56.37671246,56.37671246,121504.76,121504.76,121504.76,121504.76,121504.76,,
11/6/23,144,,19520650.04,18520650.04,6.25,56.37945218,56.37945218,56.37945218,56.37945218,56.37945218,121524.60,121524.60,121524.60,121524.60,121524.60,,
11/7/23,144,,19521550.04,18521550.04,6.25,56.38219191,56.38219191,56.38219191,56.38219191,56.38219191,121544.45,121544.45,121544.45,121544.45,121544.45,,
11/8/23,144,,19522450.04,18522450.04,6.25,56.38493164,56.38493164,56.38493164,56.38493164,56.38493164,121564.29,121564.29,121564.29,121564.29,121564.29,,
11/9/23,144,,19523350.04,18523350.04,6.25,56.38767136,56.38767136,56.38767136,56.38767136,56.38767136,121584.14,121584.14,121584.14,121584.14,121584.14,,
11/10/23,144,,19524250.04,18524250.04,6.25,56.39041109,56.39041109,56.39041109,56.39041109,56.39041109,121603.99,121603.99,121603.99,121603.99,121603.99,,
11/11/23,144,,19525150.04,18525150.04,6.25,56.39315081,56.39315081,56.39315081,56.39315081,56.39315081,121623.84,121623.84,121623.84,121623.84,121623.84,,
11/12/23,144,,19526050.04,18526050.04,6.25,56.39589054,56.39589054,56.39589054,56.39589054,56.39589054,121643.70,121643.70,121643.70,121643.70,121643.70,,
11/13/23,144,,19526950.04,18526950.04,6.25,56.39863027,56.39863027,56.39863027,56.39863027,56.39863027,121663.56,121663.56,121663.56,121663.56,121663.56,,
11/14/23,144,,19527850.04,18527850.04,6.25,56.40136999,56.40136999,56.40136999,56.40136999,56.40136999,121683.41,121683.41,121683.41,121683.41,121683.41,,
11/15/23,144,,19528750.04,18528750.04,6.25,56.40410972,56.40410972,56.40410972,56.40410972,56.40410972,121703.28,121703.28,121703.28,121703.28,121703.28,,
11/16/23,144,,19529650.04,18529650.04,6.25,56.40684944,56.40684944,56.40684944,56.40684944,56.40684944,121723.14,121723.14,121723.14,121723.14,121723.14,,
11/17/23,144,,19530550.04,18530550.04,6.25,56.40958917,56.40958917,56.40958917,56.40958917,56.40958917,121743.01,121743.01,121743.01,121743.01,121743.01,,
11/18/23,144,,19531450.04,18531450.04,6.25,56.4123289,56.4123289,56.4123289,56.4123289,56.4123289,121762.87,121762.87,121762.87,121762.87,121762.87,,
11/19/23,144,,19532350.04,18532350.04,6.25,56.41506862,56.41506862,56.41506862,56.41506862,56.41506862,121782.75,121782.75,121782.75,121782.75,121782.75,,
11/20/23,144,,19533250.04,18533250.04,6.25,56.41780835,56.41780835,56.41780835,56.41780835,56.41780835,121802.62,121802.62,121802.62,121802.62,121802.62,,
11/21/23,144,,19534150.04,18534150.04,6.25,56.42054807,56.42054807,56.42054807,56.42054807,56.42054807,121822.49,121822.49,121822.49,121822.49,121822.49,,
11/22/23,144,,19535050.04,18535050.04,6.25,56.4232878,56.4232878,56.4232878,56.4232878,56.4232878,121842.37,121842.37,121842.37,121842.37,121842.37,,
11/23/23,144,,19535950.04,18535950.04,6.25,56.42602753,56.42602753,56.42602753,56.42602753,56.42602753,121862.25,121862.25,121862.25,121862.25,121862.25,,
11/24/23,144,,19536850.04,18536850.04,6.25,56.42876725,56.42876725,56.42876725,56.42876725,56.42876725,121882.13,121882.13,121882.13,121882.13,121882.13,,
11/25/23,144,,19537750.04,18537750.04,6.25,56.43150698,56.43150698,56.43150698,56.43150698,56.43150698,121902.02,121902.02,121902.02,121902.02,121902.02,,
11/26/23,144,,19538650.04,18538650.04,6.25,56.4342467,56.4342467,56.4342467,56.4342467,56.4342467,121921.90,121921.90,121921.90,121921.90,121921.90,,
11/27/23,144,,19539550.04,18539550.04,6.25,56.43698643,56.43698643,56.43698643,56.43698643,56.43698643,121941.79,121941.79,121941.79,121941.79,121941.79,,
11/28/23,144,,19540450.04,18540450.04,6.25,56.43972616,56.43972616,56.43972616,56.43972616,56.43972616,121961.68,121961.68,121961.68,121961.68,121961.68,,
11/29/23,144,,19541350.04,18541350.04,6.25,56.44246588,56.44246588,56.44246588,56.44246588,56.44246588,121981.58,121981.58,121981.58,121981.58,121981.58,,
11/30/23,144,,19542250.04,18542250.04,6.25,56.44520561,56.44520561,56.44520561,56.44520561,56.44520561,122001.47,122001.47,122001.47,122001.47,122001.47,,
12/1/23,144,,19543150.04,18543150.04,6.25,56.44794533,56.44794533,56.44794533,56.44794533,56.44794533,122021.37,122021.37,122021.37,122021.37,122021.37,,
12/2/23,144,,19544050.04,18544050.04,6.25,56.45068506,56.45068506,56.45068506,56.45068506,56.45068506,122041.27,122041.27,122041.27,122041.27,122041.27,,
12/3/23,144,,19544950.04,18544950.04,6.25,56.45342479,56.45342479,56.45342479,56.45342479,56.45342479,122061.17,122061.17,122061.17,122061.17,122061.17,,
12/4/23,144,,19545850.04,18545850.04,6.25,56.45616451,56.45616451,56.45616451,56.45616451,56.45616451,122081.08,122081.08,122081.08,122081.08,122081.08,,
12/5/23,144,,19546750.04,18546750.04,6.25,56.45890424,56.45890424,56.45890424,56.45890424,56.45890424,122100.99,122100.99,122100.99,122100.99,122100.99,,
12/6/23,144,,19547650.04,18547650.04,6.25,56.46164396,56.46164396,56.46164396,56.46164396,56.46164396,122120.89,122120.89,122120.89,122120.89,122120.89,,
12/7/23,144,,19548550.04,18548550.04,6.25,56.46438369,56.46438369,56.46438369,56.46438369,56.46438369,122140.81,122140.81,122140.81,122140.81,122140.81,,
12/8/23,144,,19549450.04,18549450.04,6.25,56.46712342,56.46712342,56.46712342,56.46712342,56.46712342,122160.72,122160.72,122160.72,122160.72,122160.72,,
12/9/23,144,,19550350.04,18550350.04,6.25,56.46986314,56.46986314,56.46986314,56.46986314,56.46986314,122180.64,122180.64,122180.64,122180.64,122180.64,,
12/10/23,144,,19551250.04,18551250.04,6.25,56.47260287,56.47260287,56.47260287,56.47260287,56.47260287,122200.56,122200.56,122200.56,122200.56,122200.56,,
12/11/23,144,,19552150.04,18552150.04,6.25,56.4753426,56.4753426,56.4753426,56.4753426,56.4753426,122220.48,122220.48,122220.48,122220.48,122220.48,,
12/12/23,144,,19553050.04,18553050.04,6.25,56.47808232,56.47808232,56.47808232,56.47808232,56.47808232,122240.40,122240.40,122240.40,122240.40,122240.40,,
12/13/23,144,,19553950.04,18553950.04,6.25,56.48082205,56.48082205,56.48082205,56.48082205,56.48082205,122260.32,122260.32,122260.32,122260.32,122260.32,,
12/14/23,144,,19554850.04,18554850.04,6.25,56.48356177,56.48356177,56.48356177,56.48356177,56.48356177,122280.25,122280.25,122280.25,122280.25,122280.25,,
12/15/23,144,,19555750.04,18555750.04,6.25,56.4863015,56.4863015,56.4863015,56.4863015,56.4863015,122300.18,122300.18,122300.18,122300.18,122300.18,,
12/16/23,144,,19556650.04,18556650.04,6.25,56.48904123,56.48904123,56.48904123,56.48904123,56.48904123,122320.11,122320.11,122320.11,122320.11,122320.11,,
12/17/23,144,,19557550.04,18557550.04,6.25,56.49178095,56.49178095,56.49178095,56.49178095,56.49178095,122340.05,122340.05,122340.05,122340.05,122340.05,,
12/18/23,144,,19558450.04,18558450.04,6.25,56.49452068,56.49452068,56.49452068,56.49452068,56.49452068,122359.99,122359.99,122359.99,122359.99,122359.99,,
12/19/23,144,,19559350.04,18559350.04,6.25,56.4972604,56.4972604,56.4972604,56.4972604,56.4972604,122379.92,122379.92,122379.92,122379.92,122379.92,,
12/20/23,144,,19560250.04,18560250.04,6.25,56.50000013,56.50000013,56.50000013,56.50000013,56.50000013,122399.87,122399.87,122399.87,122399.87,122399.87,,
12/21/23,144,,19561150.04,18561150.04,6.25,56.50273986,56.50273986,56.50273986,56.50273986,56.50273986,122419.81,122419.81,122419.81,122419.81,122419.81,,
12/22/23,144,,19562050.04,18562050.04,6.25,56.50547958,56.50547958,56.50547958,56.50547958,56.50547958,122439.76,122439.76,122439.76,122439.76,122439.76,,
12/23/23,144,,19562950.04,18562950.04,6.25,56.50821931,56.50821931,56.50821931,56.50821931,56.50821931,122459.70,122459.70,122459.70,122459.70,122459.70,,
12/24/23,144,,19563850.04,18563850.04,6.25,56.51095903,56.51095903,56.51095903,56.51095903,56.51095903,122479.65,122479.65,122479.65,122479.65,122479.65,,
12/25/23,144,,19564750.04,18564750.04,6.25,56.51369876,56.51369876,56.51369876,56.51369876,56.51369876,122499.61,122499.61,122499.61,122499.61,122499.61,,
12/26/23,144,,19565650.04,18565650.04,6.25,56.51643849,56.51643849,56.51643849,56.51643849,56.51643849,122519.56,122519.56,122519.56,122519.56,122519.56,,
12/27/23,144,,19566550.04,18566550.04,6.25,56.51917821,56.51917821,56.51917821,56.51917821,56.51917821,122539.52,122539.52,122539.52,122539.52,122539.52,,
12/28/23,144,,19567450.04,18567450.04,6.25,56.52191794,56.52191794,56.52191794,56.52191794,56.52191794,122559.48,122559.48,122559.48,122559.48,122559.48,,
